voltage_V,current_A,temperature_C,soc_percent,soh_percent,internal_resistance_mOhm,charge_cycles,ambient_temp_C,fault
3.79,2.944,32.9,76.83,94.59,42.53,493,28.94,0
2.896,2.628,24.31,49.94,82.83,49.41,1154,28.84,1
2.995,1.621,25.21,34.77,89.94,47.09,840,30.33,1
3.02,1.896,34.64,26.83,81.05,47.93,547,28.7,1
2.839,3.476,36.21,43.85,88.92,61.39,373,27.32,1
2.961,2.483,33.19,42.28,83.78,62.29,1071,30.78,1
3.701,1.921,52.95,55.8,81.99,37.18,983,34.23,1
3.577,2.73,31.43,87.88,92.98,55.83,647,27.41,0
3.244,2.08,28.56,37.04,79.4,116.86,929,31.91,1
3.468,1.783,25.14,27.55,73.0,91.53,1201,30.85,1
3.306,2.279,27.94,68.8,83.23,100.79,1071,28.42,1
3.662,2.101,28.47,97.41,92.41,43.64,777,27.68,0
3.772,1.422,24.29,78.79,99.75,42.93,236,23.91,0
3.648,1.991,33.59,75.29,91.43,38.34,136,33.35,0
2.946,3.433,36.21,50.56,92.79,49.23,913,34.58,1
3.538,2.003,29.63,56.91,98.17,37.97,548,28.82,0
2.97,2.654,35.13,14.23,88.83,56.7,760,31.93,1
3.646,1.743,33.15,68.8,93.45,46.88,695,23.05,0
3.532,2.31,27.11,56.21,93.62,45.42,456,31.16,0
3.403,2.138,29.05,66.58,80.3,99.16,1479,27.59,1
2.991,2.54,30.77,42.52,91.15,47.21,341,28.32,1
3.563,3.551,54.92,47.68,84.28,60.75,1090,28.83,1
3.613,2.119,26.43,72.69,91.6,33.02,748,26.91,0
3.56,2.995,27.96,51.34,98.64,33.62,233,32.05,0
3.718,1.926,30.85,73.88,93.64,40.08,168,31.85,0
3.749,2.779,25.61,77.36,90.15,37.8,278,33.23,0
2.884,2.96,38.13,37.95,87.42,60.3,662,33.82,1
3.673,2.8,23.19,79.08,90.99,43.32,659,30.71,0
3.753,2.139,26.48,52.03,92.08,34.21,76,33.44,0
3.924,3.677,31.03,54.47,90.7,40.66,797,23.4,0
3.705,1.76,31.62,88.5,98.18,40.53,65,30.02,0
3.49,2.721,32.44,20.03,80.7,77.56,761,31.94,1
3.813,2.098,29.95,63.37,95.86,34.23,166,29.93,0
3.589,1.631,61.85,58.97,88.96,73.56,774,39.64,1
3.032,2.16,33.95,56.14,89.1,47.35,694,27.71,1
3.675,2.499,35.0,26.16,74.43,93.44,1068,32.78,1
3.81,2.399,30.68,95.8,98.75,49.46,382,29.7,0
3.72,1.799,30.45,83.82,95.06,28.48,388,25.73,0
2.91,1.982,31.39,53.89,90.5,59.71,1164,29.93,1
3.769,2.031,49.26,53.03,88.8,53.41,1067,40.92,1
3.694,1.94,31.78,41.66,98.4,43.62,699,28.47,0
3.674,2.458,32.27,76.46,97.01,34.63,755,35.85,0
3.713,1.717,28.74,40.54,79.85,100.45,570,35.64,1
3.636,2.269,31.84,70.57,90.45,41.74,156,30.77,0
2.991,2.718,31.61,49.05,90.33,53.45,595,31.59,1
3.864,2.221,29.95,64.2,94.46,42.8,117,32.65,0
3.607,2.071,48.42,47.9,76.82,37.52,677,29.75,1
3.096,3.009,34.27,21.98,93.99,47.94,503,27.8,1
3.686,1.938,34.57,68.17,90.57,41.2,192,29.96,0
3.562,1.6,32.4,18.92,70.7,87.25,661,32.0,1
2.994,1.763,30.33,54.24,85.04,50.55,710,36.63,1
3.711,2.602,31.3,80.92,93.12,37.09,480,25.42,0
3.757,1.555,31.7,94.71,91.5,43.1,76,30.09,0
3.76,1.565,27.73,98.25,95.15,41.82,264,25.1,0
3.7,2.257,24.06,90.2,90.27,40.62,669,27.63,0
3.611,2.178,30.01,66.13,93.22,39.93,678,26.21,0
3.867,2.271,29.55,61.71,91.2,34.83,617,33.64,0
3.668,1.459,64.41,22.59,79.04,48.68,407,30.67,1
3.591,1.24,31.16,53.41,94.48,36.04,382,26.67,0
3.014,2.173,26.46,33.21,88.42,53.36,1092,26.11,1
2.858,2.775,31.72,34.23,80.81,45.46,302,30.4,1
3.248,2.084,34.52,56.94,85.02,80.12,1444,26.67,1
3.826,2.404,34.46,87.91,90.81,37.26,683,23.47,0
3.963,2.008,29.7,84.32,97.79,34.57,480,31.6,0
3.682,1.413,37.62,39.0,76.35,108.17,1201,24.46,1
3.837,2.459,28.56,92.57,98.97,29.55,643,24.96,0
3.477,2.11,34.17,65.06,87.61,109.58,1081,30.78,1
3.616,1.509,48.57,63.42,77.16,56.06,949,37.07,1
3.579,1.594,45.34,47.19,84.97,64.48,1071,23.69,1
3.778,2.119,51.57,56.88,76.84,63.79,874,31.85,1
3.66,0.544,29.33,52.23,94.72,41.16,176,32.13,0
3.542,2.305,37.21,21.73,76.3,107.52,1023,33.6,1
3.724,2.252,29.04,95.99,96.65,41.49,502,29.49,0
3.017,3.229,37.33,53.08,90.93,54.53,847,31.99,1
2.848,2.285,38.17,15.63,81.63,62.09,1095,29.1,1
3.734,1.496,26.94,69.26,96.96,41.19,55,27.93,0
3.488,1.788,53.19,32.72,78.71,44.25,720,34.64,1
3.594,3.214,27.12,64.18,83.62,111.17,1038,27.57,1
3.644,3.032,45.63,37.32,89.86,63.71,1033,36.17,1
3.574,1.884,22.03,22.78,77.1,94.57,837,29.19,1
3.0,2.73,33.45,50.66,90.43,51.01,919,30.55,1
3.699,1.637,33.61,72.5,95.11,42.17,534,24.98,0
3.471,2.458,58.69,74.4,86.92,58.0,444,30.4,1
2.977,3.521,37.12,31.74,92.01,54.06,1066,28.84,1
3.697,2.57,26.37,95.21,98.85,42.24,67,29.95,0
3.581,2.311,37.13,29.76,76.32,72.97,1116,28.72,1
3.412,1.562,31.96,19.24,71.59,86.79,999,29.41,1
3.58,2.413,30.53,68.8,98.03,37.5,392,31.65,0
3.549,2.76,64.05,36.0,80.44,56.96,486,43.41,1
3.565,1.753,27.22,37.96,71.98,71.86,1200,35.65,1
3.962,2.474,24.75,61.26,93.2,34.95,481,33.51,0
3.823,2.519,33.89,62.02,93.11,36.25,495,23.62,0
3.622,2.361,49.95,40.24,86.99,47.98,813,30.28,1
3.623,1.937,29.82,70.17,91.14,42.69,133,30.62,0
3.724,2.159,37.83,97.35,98.38,42.05,373,29.27,0
3.823,2.044,28.71,88.38,95.52,40.05,256,28.62,0
3.531,1.795,38.07,59.41,84.35,85.9,600,30.77,1
2.819,3.255,37.4,47.37,86.72,34.36,394,28.06,1
3.681,2.619,56.07,43.2,85.88,66.27,878,28.14,1
3.721,1.486,26.1,75.06,98.93,45.55,642,21.66,0
3.833,1.699,59.87,37.03,79.52,52.43,897,30.38,1
3.554,2.666,51.31,39.36,82.69,65.92,1182,40.28,1
3.677,1.626,33.07,96.48,94.32,43.69,218,27.74,0
3.541,0.935,50.86,61.73,82.46,53.77,804,29.91,1
3.507,2.254,31.44,47.58,71.49,102.27,1454,41.77,1
3.698,2.425,31.67,92.6,95.25,40.71,275,27.45,0
2.982,3.051,27.9,35.68,83.34,59.13,345,30.13,1
3.534,2.298,33.66,81.02,98.13,39.39,184,27.54,0
3.661,0.788,31.89,44.28,91.44,35.75,681,24.86,0
3.544,2.233,28.39,62.69,86.66,103.44,985,30.7,1
3.768,1.438,30.15,94.75,91.67,31.96,141,22.9,0
3.703,1.987,33.23,88.67,97.41,34.58,791,31.86,0
3.028,2.497,28.64,38.37,92.66,51.53,1031,30.23,1
3.544,2.32,28.78,86.34,97.04,47.09,684,32.84,0
3.729,2.107,56.01,45.1,79.07,61.77,952,19.77,1
3.702,1.955,30.03,51.06,90.89,38.69,420,24.71,0
3.594,2.14,63.04,23.94,88.53,59.9,564,40.6,1
3.597,2.059,27.04,39.35,76.95,107.93,620,35.77,1
2.878,1.61,30.01,13.55,91.62,41.28,1047,32.74,1
3.672,2.478,63.25,64.53,85.32,41.17,508,25.49,1
3.587,1.452,42.11,35.8,82.45,100.69,575,28.82,1
3.522,1.529,36.55,59.36,82.4,116.73,1301,29.46,1
3.441,2.565,57.17,77.82,88.56,47.31,1101,30.66,1
3.511,2.517,62.94,59.27,83.17,61.47,632,29.37,1
3.689,1.793,30.05,90.88,99.98,36.27,745,28.63,0
3.664,2.546,30.39,80.72,92.03,37.11,466,32.05,0
3.816,1.952,59.81,72.66,76.48,56.81,781,27.22,1
3.562,1.815,52.08,53.06,87.86,59.18,1186,28.55,1
3.724,1.765,24.26,77.08,94.8,38.35,117,29.83,0
3.804,1.589,27.31,79.38,91.92,38.85,241,25.57,0
3.624,1.751,31.02,81.29,94.49,32.24,364,36.49,0
3.779,1.886,27.55,80.56,91.68,39.43,353,28.85,0
3.84,2.003,28.13,62.0,96.16,43.36,675,28.97,0
3.934,2.608,29.34,93.11,98.22,41.89,577,26.22,0
3.677,1.928,29.84,53.06,90.89,39.16,706,25.3,0
3.596,1.969,50.65,25.53,86.36,58.28,993,28.11,1
3.457,2.836,31.28,67.87,74.8,73.64,1369,25.78,1
3.476,2.028,45.36,66.58,88.65,45.51,655,34.57,1
3.763,2.854,26.58,87.48,98.19,35.28,384,32.29,0
3.82,2.543,30.29,80.93,91.54,33.58,620,26.14,0
3.708,2.758,26.98,41.77,92.09,41.91,690,24.17,0
3.623,1.301,32.39,99.63,95.42,38.2,533,34.48,0
3.588,1.935,42.77,66.61,74.86,77.08,747,29.04,1
3.569,1.839,33.45,34.93,74.52,88.45,1117,35.82,1
3.531,2.104,35.55,56.16,83.83,83.32,1020,28.24,1
3.822,2.388,26.3,59.33,91.93,43.16,741,29.19,0
3.809,2.623,28.98,75.78,94.9,29.42,205,29.3,0
3.582,2.229,25.25,45.58,98.5,41.93,787,21.92,0
2.936,1.662,29.51,24.16,87.32,44.2,772,31.44,1
3.782,2.477,30.09,75.25,97.04,43.43,551,27.22,0
3.437,2.679,31.46,32.08,82.02,113.91,903,22.49,1
2.94,2.617,32.74,53.72,83.89,48.09,526,30.78,1
3.712,1.532,33.86,56.28,90.86,44.17,475,27.27,0
3.331,2.666,30.1,54.33,82.59,110.22,906,28.65,1
3.673,2.908,63.66,52.15,87.85,53.07,943,34.48,1
2.893,2.829,26.88,36.22,82.8,45.5,351,22.08,1
3.761,2.39,27.77,79.93,92.21,49.64,495,26.43,0
3.52,2.044,27.76,83.23,99.9,35.95,663,32.66,0
3.468,1.772,48.5,78.53,86.86,68.37,813,26.88,1
3.694,1.432,29.83,96.04,93.97,35.7,771,24.85,0
2.82,2.994,25.48,49.51,92.82,46.42,340,24.44,1
3.279,2.3,35.5,65.91,72.46,90.87,728,33.64,1
3.708,3.004,30.15,49.14,94.98,43.63,453,32.82,0
3.557,2.599,61.28,36.91,86.91,56.52,804,24.81,1
3.742,2.476,29.66,85.45,92.27,46.86,214,24.95,0
3.587,1.704,26.29,47.15,98.62,47.79,548,26.27,0
3.543,2.087,52.03,34.57,76.33,49.57,967,26.87,1
3.786,2.274,25.5,92.47,98.79,42.09,589,28.75,0
3.587,2.043,29.32,75.57,90.91,37.27,490,34.85,0
3.723,1.741,31.66,53.04,98.6,37.28,650,27.06,0
3.571,2.373,32.17,62.35,96.65,41.62,66,27.6,0
3.44,2.484,39.31,59.31,81.03,84.85,747,31.67,1
3.606,2.595,33.99,94.67,92.08,38.74,539,30.97,0
3.786,1.773,29.28,75.9,96.39,52.36,716,29.02,0
3.729,2.1,27.7,95.38,96.77,40.17,54,32.35,0
3.515,2.465,36.21,22.46,70.76,116.64,861,28.09,1
3.556,2.239,42.87,53.46,70.14,104.29,622,27.69,1
3.929,2.906,30.77,70.73,99.28,37.23,385,28.3,0
3.65,2.005,32.94,99.71,95.04,36.12,310,32.09,0
3.742,1.156,30.68,60.36,98.77,46.25,126,28.1,0
3.708,2.54,26.15,99.35,99.61,34.71,127,29.71,0
3.699,2.084,26.91,76.7,99.05,45.79,254,31.77,0
3.72,2.651,30.98,70.4,98.61,45.48,127,29.46,0
3.732,1.301,29.25,44.31,91.18,46.97,673,23.5,0
3.543,1.39,38.14,27.78,76.26,76.77,542,25.53,1
3.536,2.908,35.46,56.51,80.66,118.82,724,33.33,1
3.841,1.815,29.93,82.08,92.26,34.04,571,27.65,0
3.526,2.859,48.93,60.93,88.1,60.58,935,27.4,1
2.921,2.931,37.13,21.75,83.06,45.71,580,26.41,1
3.552,2.054,31.25,51.27,99.18,36.0,443,29.54,0
3.681,1.912,28.71,46.9,93.57,35.96,704,30.65,0
3.649,1.821,25.95,37.66,86.52,77.32,527,36.84,1
2.831,2.14,29.78,46.47,87.65,61.13,662,25.63,1
3.441,1.76,63.11,79.76,81.85,50.62,940,24.56,1
3.569,2.587,46.57,58.72,87.34,49.01,805,32.02,1
3.095,3.67,26.17,29.84,85.5,49.28,925,36.06,1
2.941,2.618,36.84,47.12,90.03,48.08,1198,29.68,1
3.668,1.524,32.36,69.28,97.76,29.78,298,28.14,0
3.827,1.745,31.81,56.7,94.34,39.91,498,17.74,0
2.802,3.431,25.2,29.59,92.67,43.79,808,29.78,1
3.64,1.68,28.09,52.83,97.75,41.3,492,24.74,0
3.641,1.066,24.28,40.82,90.36,28.79,145,26.83,0
3.682,0.923,33.69,59.78,94.24,39.6,583,26.58,0
2.963,1.636,28.22,41.07,93.68,47.65,384,33.31,1
2.897,2.206,36.1,57.79,82.23,54.59,651,33.69,1
3.836,2.388,30.91,47.65,95.87,33.98,694,31.26,0
3.734,2.101,34.77,95.86,95.6,39.21,353,32.42,0
3.589,1.823,29.82,44.94,98.16,29.99,450,22.21,0
3.735,2.578,45.05,39.11,86.75,54.34,1099,25.05,1
3.626,2.25,32.27,46.64,95.43,40.87,238,30.31,0
3.844,2.078,31.93,46.76,94.61,41.03,599,29.24,0
3.675,2.797,28.64,48.47,91.05,37.45,584,21.4,0
3.768,2.011,36.19,63.03,73.78,118.58,668,24.18,1
3.746,2.272,30.32,72.27,91.86,40.77,645,26.12,0
3.493,2.162,34.09,36.18,73.81,72.5,733,21.72,1
2.97,2.472,35.15,35.38,89.52,52.56,1148,29.73,1
3.738,1.798,31.99,75.73,99.24,42.81,523,26.07,0
2.98,2.549,33.14,40.84,88.09,46.54,868,29.03,1
3.034,2.062,39.15,18.67,86.62,49.69,429,34.26,1
3.358,1.648,49.59,46.52,83.65,71.36,628,34.65,1
3.602,1.606,38.13,89.51,96.54,38.04,683,23.9,0
3.614,2.019,33.1,58.89,86.75,78.15,1159,32.7,1
3.547,2.578,20.06,19.04,74.7,103.16,538,24.34,1
3.621,2.72,62.17,40.23,88.82,58.52,895,30.21,1
3.751,1.278,35.9,58.81,94.18,31.48,390,25.61,0
3.668,1.562,25.33,52.24,98.25,33.64,175,31.99,0
3.625,1.952,52.23,77.28,77.77,57.51,558,25.91,1
2.973,2.335,34.77,20.48,93.13,45.93,733,27.49,1
3.748,1.517,32.15,43.39,97.99,43.88,542,25.33,0
3.598,1.416,28.04,57.0,95.21,41.02,751,27.1,0
3.661,1.683,31.98,99.77,96.36,43.88,312,27.62,0
3.728,1.528,30.02,46.44,98.66,38.25,473,24.77,0
3.84,1.715,22.31,81.22,91.98,42.59,739,25.23,0
2.937,1.274,31.92,26.28,89.53,44.71,560,29.05,1
3.753,1.849,23.51,85.0,96.1,38.92,296,26.06,0
3.036,2.7,35.28,34.21,81.72,57.33,539,34.19,1
3.89,2.223,30.74,50.09,97.48,42.59,693,25.55,0
3.586,1.608,54.48,62.85,79.04,45.1,1114,35.22,1
2.969,2.363,27.9,14.12,81.4,53.43,1044,33.26,1
2.901,3.21,41.74,14.7,93.3,50.53,1187,32.69,1
2.95,3.061,31.94,20.72,90.88,57.79,526,31.63,1
3.509,2.575,33.52,29.24,78.8,82.33,790,32.6,1
3.837,2.287,28.79,64.75,94.37,36.75,678,27.02,0
3.726,1.218,29.4,49.66,96.09,50.9,379,24.53,0
3.698,2.34,64.3,68.76,75.57,44.78,614,38.51,1
3.773,1.574,33.05,94.53,90.56,43.28,402,29.79,0
3.459,2.112,23.67,38.45,75.44,98.31,726,26.2,1
2.927,3.777,32.6,56.16,82.65,43.86,328,32.65,1
3.698,3.184,30.8,81.03,96.82,36.13,618,29.63,0
3.557,2.286,31.21,28.75,88.66,98.62,1493,29.38,1
3.462,2.114,33.96,19.05,87.1,112.95,1383,26.71,1
3.634,1.739,26.67,71.83,92.8,34.97,429,24.45,0
3.656,2.784,29.66,47.84,96.07,37.19,573,29.65,0
3.61,1.072,25.62,78.54,99.78,44.7,529,28.13,0
3.934,2.176,28.0,65.16,93.73,32.81,703,27.57,0
3.579,1.262,29.69,85.22,94.11,47.01,60,24.83,0
3.622,2.639,57.56,43.77,87.3,57.89,999,35.57,1
3.68,2.063,34.42,32.0,78.67,113.4,871,25.64,1
3.56,1.879,32.76,82.09,99.5,38.75,434,28.53,0
3.487,1.214,32.34,31.61,87.3,71.06,1395,33.87,1
3.409,2.838,30.97,43.22,91.08,31.32,672,27.17,0
3.704,1.528,30.55,58.06,97.3,41.95,697,23.45,0
3.567,1.093,26.59,57.18,90.2,49.56,594,30.48,0
3.695,2.185,33.92,90.7,90.53,37.33,282,29.47,0
3.699,2.17,29.18,80.46,95.64,37.46,70,27.84,0
3.731,2.336,27.48,60.79,96.5,37.35,84,27.6,0
2.944,3.341,36.61,37.04,82.77,44.45,978,32.31,1
3.538,1.851,32.88,55.35,74.4,101.62,1003,32.11,1
2.884,2.263,31.77,54.92,81.23,52.08,713,30.18,1
3.729,2.595,28.14,68.07,94.42,44.88,707,32.21,0
3.583,2.968,60.06,73.02,86.18,50.37,1105,30.22,1
3.779,1.915,31.41,48.66,96.01,40.99,166,24.99,0
3.805,1.753,27.53,85.92,91.97,43.69,81,28.54,0
2.975,2.158,32.07,29.12,85.93,38.02,523,32.92,1
3.331,2.159,30.19,34.39,88.74,92.3,954,28.24,1
3.678,1.6,41.71,17.37,79.23,104.96,1032,24.56,1
3.547,1.989,47.28,76.1,84.84,50.62,691,35.15,1
3.031,3.782,30.75,17.32,90.64,61.31,1007,29.83,1
3.779,2.309,24.77,60.31,90.52,43.3,247,27.82,0
3.428,2.33,34.88,47.64,82.88,93.21,839,35.7,1
3.603,1.8,31.64,74.87,95.22,39.95,408,25.91,0
3.459,2.642,29.19,42.37,81.3,95.91,1258,40.42,1
3.703,1.785,27.34,43.5,95.87,39.73,505,27.52,0
3.012,2.71,22.8,27.49,82.78,38.73,1023,25.56,1
3.651,1.31,31.44,92.9,99.46,46.98,462,30.0,0
3.502,2.205,26.76,98.75,93.87,37.39,327,28.53,0
3.514,1.56,28.91,42.15,99.36,39.8,218,28.5,0
3.663,2.98,24.62,82.3,90.74,42.48,213,23.09,0
3.521,2.348,41.03,48.56,81.79,91.05,529,33.29,1
2.929,2.024,34.43,26.78,94.78,43.63,1100,27.15,1
3.48,2.839,33.34,38.72,85.44,118.33,530,27.75,1
3.577,2.049,38.02,56.12,78.0,118.77,632,38.42,1
3.344,2.459,28.19,48.65,76.65,101.26,517,31.73,1
3.707,1.614,27.36,52.62,91.03,37.71,627,26.67,0
3.63,2.773,58.6,46.26,89.27,56.19,1097,30.69,1
2.805,1.854,37.76,59.41,88.22,56.91,518,30.84,1
3.773,1.397,28.48,92.46,98.99,34.72,259,31.12,0
3.702,1.865,31.72,85.64,92.13,27.73,132,29.45,0
3.682,2.342,31.37,84.75,91.06,33.73,323,27.55,0
3.426,2.277,32.24,33.84,75.17,93.44,945,32.83,1
2.959,2.828,38.05,12.7,82.46,46.39,596,31.07,1
3.644,2.529,25.17,96.18,94.68,35.93,287,30.6,0
3.424,2.099,29.15,22.39,89.48,90.65,1335,34.48,1
3.725,1.374,39.49,64.56,75.24,107.95,1364,32.76,1
3.666,2.855,57.38,67.87,77.36,53.18,1078,27.95,1
3.645,2.095,33.07,40.45,90.57,40.07,709,27.87,0
3.546,2.476,34.45,35.7,74.83,96.58,525,24.02,1
3.64,1.401,28.4,70.87,98.37,43.82,284,27.29,0
3.456,3.376,51.97,55.08,82.5,53.02,597,26.53,1
3.032,1.761,26.99,58.7,92.01,50.43,1073,22.71,1
3.51,2.579,30.72,81.19,91.55,36.71,696,25.52,0
3.806,1.401,34.86,73.21,98.32,38.32,247,31.56,0
3.772,2.531,28.74,78.78,90.03,44.97,733,24.48,0
3.65,2.261,28.92,93.38,97.15,46.03,760,30.32,0
3.778,1.645,26.23,83.39,94.44,36.96,345,26.48,0
2.841,3.436,30.78,40.48,90.79,53.49,971,30.15,1
3.685,2.172,24.53,50.44,91.88,39.85,442,31.61,0
2.837,3.927,30.61,41.45,92.82,47.93,463,29.52,1
3.685,1.734,29.89,77.48,97.85,52.49,633,32.43,0
3.75,2.238,46.38,33.48,76.78,58.87,1013,30.44,1
3.6,2.765,29.0,92.72,91.35,37.2,108,26.49,0
3.674,2.11,28.0,71.81,95.12,40.54,577,23.14,0
3.46,2.069,47.55,77.96,89.87,65.32,751,36.22,1
3.936,2.094,28.94,54.05,96.03,33.92,214,27.73,0
3.626,2.966,32.78,80.06,90.91,28.0,374,30.29,0
3.71,1.9,28.31,41.44,97.07,40.16,554,28.52,0
3.426,2.685,33.26,49.16,90.31,28.06,337,33.32,0
3.695,1.812,37.76,79.31,92.96,37.34,312,30.33,0
3.49,2.44,33.05,24.09,88.11,83.32,840,33.66,1
3.785,2.463,33.45,40.58,93.05,36.17,784,29.24,0
3.618,2.128,31.8,73.36,95.0,41.51,614,33.21,0
3.827,2.789,30.71,72.2,96.08,46.33,647,24.65,0
3.501,1.968,58.31,34.63,80.44,67.99,584,32.06,1
3.702,1.651,62.19,33.16,82.76,61.66,474,28.56,1
3.61,1.845,37.76,56.24,89.35,79.63,1367,31.35,1
3.642,2.671,49.93,71.96,80.52,58.01,631,23.59,1
3.823,2.124,30.42,44.95,98.18,34.36,131,28.47,0
3.686,1.632,29.62,59.7,98.89,43.12,661,26.67,0
3.487,2.241,33.72,69.69,88.32,75.62,769,33.78,1
2.844,2.259,29.61,34.52,92.24,58.42,394,28.69,1
3.817,2.69,29.51,60.76,98.31,35.63,444,29.48,0
2.819,3.158,32.16,13.4,92.7,49.23,904,29.38,1
3.63,1.468,25.89,69.63,96.13,34.96,663,21.66,0
3.831,2.257,32.41,42.26,94.2,39.58,548,29.39,0
3.677,1.435,31.41,84.38,99.3,40.91,446,25.89,0
3.685,2.477,32.2,84.62,94.02,36.7,677,25.29,0
2.962,2.858,28.82,40.48,92.89,45.89,382,27.83,1
3.439,2.481,37.12,36.42,87.57,76.53,964,26.93,1
3.625,2.609,32.81,64.37,95.62,38.8,195,28.52,0
3.821,1.623,31.39,60.97,97.48,39.36,495,30.14,0
3.747,2.019,27.96,83.46,94.66,37.01,747,25.57,0
3.628,2.347,26.83,26.02,81.07,105.76,1047,33.43,1
3.697,1.955,64.41,34.21,75.71,56.01,638,40.33,1
3.555,1.684,28.66,47.82,77.86,115.15,1168,28.08,1
3.515,2.041,46.4,21.37,78.16,50.3,1141,28.77,1
2.981,1.425,39.77,51.75,88.16,54.6,842,30.13,1
3.761,1.59,29.63,89.92,97.47,47.11,251,27.09,0
3.745,1.445,32.25,98.43,96.3,41.68,312,22.3,0
3.611,1.745,39.96,32.23,77.25,95.64,1197,27.06,1
3.631,2.564,31.54,96.48,92.44,40.1,296,22.97,0
3.68,2.477,27.32,62.18,93.43,39.45,762,29.11,0
3.669,1.861,30.84,71.74,99.69,40.85,174,26.28,0
3.449,2.386,27.64,32.54,80.42,115.49,776,30.45,1
3.587,1.893,46.65,35.52,77.39,47.54,749,27.27,1
3.647,2.353,29.76,44.2,91.55,42.53,120,27.97,0
3.55,2.072,33.57,40.39,92.77,47.62,83,30.86,0
3.626,1.733,39.86,18.26,75.38,109.34,1197,31.8,1
3.731,1.578,28.8,71.76,93.58,39.45,421,31.23,0
3.501,1.372,29.05,63.92,72.7,110.21,1107,31.77,1
3.783,2.042,30.04,83.92,93.76,50.31,500,24.88,0
3.832,2.369,62.61,58.4,83.44,55.97,920,28.59,1
3.089,3.144,39.09,27.19,93.52,50.05,658,31.58,1
3.485,1.847,27.32,98.98,94.17,43.64,180,23.6,0
3.778,1.598,27.07,78.43,94.39,44.95,295,30.65,0
3.404,2.352,35.69,26.08,80.12,107.12,969,30.45,1
3.722,1.863,30.42,80.92,98.13,45.96,66,32.52,0
3.714,1.994,31.15,84.64,95.99,40.09,293,30.92,0
2.813,3.467,35.18,48.17,92.52,51.32,652,20.49,1
3.831,2.065,27.05,66.36,92.3,43.7,111,31.91,0
2.812,3.07,35.06,47.0,85.54,47.71,1080,33.72,1
3.596,2.452,61.85,26.07,89.38,60.55,1078,33.85,1
2.952,2.315,29.75,57.32,84.43,43.04,311,25.87,1
2.959,2.909,32.56,15.45,83.37,34.89,549,27.77,1
3.645,2.563,25.95,44.93,95.66,44.41,594,27.37,0
3.652,2.114,34.44,62.28,71.42,94.86,598,32.52,1
3.65,1.921,50.29,49.59,86.98,65.09,443,35.4,1
3.671,2.027,48.55,51.22,80.51,54.26,826,21.77,1
3.413,2.973,45.45,49.65,84.44,49.3,797,35.6,1
3.73,2.419,28.11,46.5,95.26,33.1,428,27.08,0
3.545,2.404,56.94,79.73,77.13,52.77,962,30.56,1
3.762,2.385,26.62,63.57,91.51,36.61,606,28.03,0
3.551,2.401,31.17,96.43,96.02,38.27,396,28.35,0
3.714,1.875,26.3,49.76,90.26,39.62,380,24.29,0
3.589,1.515,57.62,35.71,78.89,68.35,749,25.41,1
3.373,2.844,33.53,61.94,82.07,111.84,853,28.35,1
2.864,2.9,31.67,18.37,91.65,52.45,664,30.75,1
3.728,2.664,24.9,53.21,91.54,36.91,267,30.55,0
3.418,1.885,39.31,56.27,78.48,83.33,947,30.59,1
3.711,2.167,60.16,49.35,83.01,58.41,1154,24.73,1
3.747,2.447,34.0,74.18,98.93,47.52,657,29.21,0
3.664,2.614,37.82,80.93,92.4,33.63,378,31.01,0
3.71,1.619,27.26,70.81,91.84,42.61,93,31.64,0
3.636,1.286,29.4,90.67,90.56,34.43,792,28.64,0
3.391,2.001,33.65,16.22,71.7,71.29,1286,30.29,1
3.531,2.07,61.08,57.61,80.4,58.76,933,30.96,1
3.634,1.12,28.65,80.65,96.41,46.07,330,30.42,0
3.478,2.16,30.08,89.25,90.32,39.39,604,20.65,0
2.871,2.522,34.68,18.9,82.98,60.05,680,27.49,1
2.9,2.341,29.26,29.44,94.08,47.6,591,33.17,1
3.656,1.92,22.34,89.92,98.68,43.49,467,28.66,0
3.736,2.214,64.69,27.9,75.34,61.38,471,27.52,1
3.618,2.885,31.85,56.84,91.36,41.53,331,30.12,0
3.679,1.523,27.75,40.27,95.58,40.25,567,27.73,0
3.51,2.267,38.94,48.09,70.09,83.89,889,29.24,1
3.653,2.631,27.51,49.87,96.3,44.96,507,29.79,0
3.625,1.662,32.73,38.65,80.69,97.78,690,33.45,1
3.537,2.304,40.78,38.67,81.36,106.27,1283,23.32,1
3.719,1.532,30.94,74.36,91.25,36.78,605,24.53,0
3.567,1.782,32.38,76.23,92.2,35.45,160,26.85,0
3.622,2.755,36.02,19.8,83.46,100.51,944,22.65,1
2.893,2.736,29.88,10.32,82.04,50.14,710,24.32,1
3.905,2.476,30.28,67.84,92.58,44.31,65,30.85,0
3.56,1.733,35.66,60.05,98.94,44.4,730,28.91,0
2.847,2.569,35.09,58.22,86.0,58.44,1103,28.57,1
3.472,2.423,55.19,72.55,89.26,58.24,1014,28.3,1
2.987,2.382,33.56,42.12,85.22,52.11,690,28.27,1
3.736,1.383,28.02,97.19,91.27,37.48,681,32.05,0
3.658,1.349,61.8,64.25,79.79,64.94,888,26.41,1
3.063,1.494,32.01,52.3,83.69,53.9,614,31.15,1
3.037,1.78,34.4,16.65,90.91,57.04,469,31.63,1
3.677,1.194,26.86,85.16,91.79,42.67,742,23.5,0
3.613,2.36,29.72,17.09,71.34,84.14,1084,33.18,1
3.665,2.562,32.86,42.56,94.97,41.48,501,28.32,0
